job_id,dataset_path,target_col,variant,seed,lookback,hidden_dim,num_layers,dropout,lr,weight_decay,n_samples,n_pids,overall_r2,fold_r2_mean,fold_r2_std,elapsed_sec
actL_w6_s1_h20_archnew_swc_only_activity_lkb8_seed123,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,123,8,64,2,0.2,0.001,0.001,1796,101,0.3877729279663218,0.3790407299995422,0.1846269198509852,52.43529915809631
actC_w6_s2_h20_archold_swc_only_activity_seed500,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride2.csv,next_20wk_weight_change,swc_only_activity,500,4,32,2,0.3,0.001,0.001,970,102,0.3610825929039603,0.3217758655548096,0.1710092533018561,32.60079908370972
actL_w6_s1_h20_archold_swc_only_activity_lkb6_seed69,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,69,6,32,2,0.3,0.001,0.001,2002,104,0.3617134537982933,0.305850601196289,0.2761142136871881,63.53034520149231
actA_w2_s1_h20_archold_swc_only_activity_seed456,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window2_stride1.csv,next_20wk_weight_change,swc_only_activity,456,4,32,2,0.3,0.001,0.001,2691,110,0.3148487588652863,0.244900906085968,0.1185553632907683,80.65534591674805
actB_w6_s1_h12_archold_swc_only_activity_seed456,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_12wk_weight_change,swc_only_activity,456,4,32,2,0.3,0.001,0.001,3037,114,0.2492621698474947,0.1455040097236633,0.1280020332787272,90.40633583068848
actL_w6_s1_h20_archnew_swc_only_activity_lkb8_seed3333,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,3333,8,64,2,0.2,0.001,0.001,1796,101,0.3748028290010616,0.3663878798484802,0.1903111826017479,49.831210136413574
actL_w6_s1_h20_archnew_swc_only_activity_lkb6_seed31337,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,31337,6,64,2,0.2,0.001,0.001,2002,104,0.3772534772702015,0.3290018558502197,0.2502569505919453,66.43917465209961
actA_w3_s1_h20_archold_swc_only_activity_seed5678,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window3_stride1.csv,next_20wk_weight_change,swc_only_activity,5678,4,32,2,0.3,0.001,0.001,2570,110,0.331656811486905,0.2673298358917236,0.1422394976908083,70.03556036949158
actL_w6_s1_h20_archnew_swc_only_activity_lkb6_seed5555,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,5555,6,64,2,0.2,0.001,0.001,2002,104,0.3698105639469994,0.3291581749916076,0.243783245558313,60.82839751243591
actC_w6_s2_h20_archnew_swc_only_activity_seed5678,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride2.csv,next_20wk_weight_change,swc_only_activity,5678,4,64,2,0.2,0.001,0.001,970,102,0.3665297506657599,0.3276303768157959,0.1797724389123446,31.532367706298828
actC_w6_s5_h20_archold_swc_only_activity_seed2048,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride5.csv,next_20wk_weight_change,swc_only_activity,2048,4,32,2,0.3,0.001,0.001,232,83,0.3645166787208314,0.1943267703056335,0.3915035775494185,13.36316967010498
actB_w6_s1_h4_archold_swc_only_activity_seed1234,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_4wk_weight_change,swc_only_activity,1234,4,32,2,0.3,0.001,0.001,3893,118,0.1622823675667442,0.1586356163024902,0.1324937038005522,108.2626256942749
actB_w6_s1_h26_archnew_swc_only_activity_seed9999,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_26wk_weight_change,swc_only_activity,9999,4,64,2,0.2,0.001,0.001,1616,99,0.3733007205176841,0.2702903151512146,0.2524680821513704,41.21074724197388
actA_w8_s1_h20_archold_swc_only_activity_seed42,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window8_stride1.csv,next_20wk_weight_change,swc_only_activity,42,4,32,2,0.3,0.001,0.001,1990,104,0.3552046630196082,0.2644282817840576,0.1423412943026801,62.17580485343933
actL_w6_s1_h20_archnew_swc_only_activity_lkb2_seed31337,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,31337,2,64,2,0.2,0.001,0.001,2435,110,0.3656614576496724,0.3461851954460144,0.1084952683187625,102.39006972312929
actL_w6_s1_h20_archnew_swc_only_activity_lkb12_seed1234,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,1234,12,64,2,0.2,0.001,0.001,1404,95,0.3544883217515656,0.2465241074562073,0.2651759838515046,38.543617963790894
actC_w6_s3_h20_archnew_swc_only_activity_seed123,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride3.csv,next_20wk_weight_change,swc_only_activity,123,4,64,2,0.2,0.001,0.001,558,95,0.3459550404026386,0.3495999574661255,0.2703392931028653,24.431519985198975
actL_w6_s1_h20_archold_swc_only_activity_lkb8_seed5678,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,5678,8,32,2,0.3,0.001,0.001,1796,101,0.3779395898452476,0.369724440574646,0.1816869122038839,59.31547689437866
actB_w6_s1_h8_archnew_swc_only_activity_seed7777,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_8wk_weight_change,swc_only_activity,7777,4,64,2,0.2,0.001,0.001,3467,116,0.1993804922461542,0.1390103459358215,0.1377493405389821,83.56619215011597
actL_w6_s1_h20_archnew_swc_only_activity_lkb6_seed3333,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,3333,6,64,2,0.2,0.001,0.001,2002,104,0.3688781750639694,0.318281364440918,0.2635869693020273,62.6896071434021
actB_w6_s1_h12_archnew_swc_only_activity_seed31337,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_12wk_weight_change,swc_only_activity,31337,4,64,2,0.2,0.001,0.001,3037,114,0.2706541826772445,0.1589805722236633,0.1478104245968756,89.17149758338928
actB_w6_s1_h26_archnew_swc_only_activity_seed500,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_26wk_weight_change,swc_only_activity,500,4,64,2,0.2,0.001,0.001,1616,99,0.3762020614706775,0.2752075314521789,0.2504080874840145,41.717576026916504
actC_w6_s5_h20_archold_swc_only_activity_seed3333,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride5.csv,next_20wk_weight_change,swc_only_activity,3333,4,32,2,0.3,0.001,0.001,232,83,0.3677138378138174,0.1967790603637695,0.4042258487510201,11.651633739471436
