job_id,dataset_path,target_col,variant,seed,lookback,hidden_dim,num_layers,dropout,lr,weight_decay,n_samples,n_pids,overall_r2,fold_r2_mean,fold_r2_std,elapsed_sec
swcC_w6_s3_h20_archold_wconly_seed1234,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride3.csv,next_20wk_weight_change,wconly,1234,4,32,2,0.3,0.001,0.001,558,95,0.2713024297589518,0.2650836110115051,0.2580733277501926,11.350806951522827
swcB_w6_s1_h8_archnew_wconly_seed7777,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_8wk_weight_change,wconly,7777,4,64,2,0.2,0.001,0.001,3467,116,0.2092504067033465,0.1483364939689636,0.1710600424349428,41.79842281341553
stype_w6_s1_h20_archold_swc_no_weight_seed9999,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_no_weight,9999,4,32,2,0.3,0.001,0.001,2216,108,0.3579048348988243,0.2875510931015014,0.1515232998079974,48.132527351379395
swcA_w3_s1_h20_archnew_supportwc_seed100,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window3_stride1.csv,next_20wk_weight_change,supportwc,100,4,64,2,0.2,0.001,0.001,2570,110,0.2642189792578411,0.2148815989494323,0.107653194886695,39.37925672531128
swcC_w6_s2_h20_archold_supportwc_seed1234,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride2.csv,next_20wk_weight_change,supportwc,1234,4,32,2,0.3,0.001,0.001,970,102,0.3111585049125082,0.2624359846115112,0.2077615076445554,17.431117296218872
swcB_w6_s1_h8_archnew_supportwc_seed5678,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_8wk_weight_change,supportwc,5678,4,64,2,0.2,0.001,0.001,3467,116,0.1962004801333365,0.1306516528129577,0.1291832485265039,47.46889591217041
swcB_w6_s1_h12_archnew_supportwc_seed2048,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_12wk_weight_change,supportwc,2048,4,64,2,0.2,0.001,0.001,3037,114,0.2009535773851298,0.1119261264801025,0.0998784481142302,39.234877824783325
lkb_w6_s1_h20_archold_wconly_lkb2_seed2048,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,wconly,2048,2,32,2,0.3,0.001,0.001,2435,110,0.2597055267197296,0.2395923852920532,0.0612811521328239,46.652955055236816
swcC_w6_s3_h20_archold_supportwc_seed5555,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride3.csv,next_20wk_weight_change,supportwc,5555,4,32,2,0.3,0.001,0.001,558,95,0.2508769285026712,0.2118015170097351,0.2235130732336853,10.626699686050417
swcB_w6_s1_h8_archold_supportwc_seed100,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_8wk_weight_change,supportwc,100,4,32,2,0.3,0.001,0.001,3467,116,0.1859180184253284,0.1284751534461975,0.1084783841314697,52.616177558898926
swcA_w12_s1_h20_archnew_wconly_seed1024,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window12_stride1.csv,next_20wk_weight_change,wconly,1024,4,64,2,0.2,0.001,0.001,1583,93,0.2850417628559117,0.2227232813835144,0.2180840574209621,28.314589262008667
stype_w6_s1_h20_archnew_swc_no_diet_seed300,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_no_diet,300,4,64,2,0.2,0.001,0.001,2216,108,0.3265603354726657,0.2437090873718261,0.2127909369528126,37.12645983695984
stype_w6_s1_h20_archnew_swc_no_weight_seed300,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_no_weight,300,4,64,2,0.2,0.001,0.001,2216,108,0.3831785735996261,0.3098960995674133,0.1560363175592796,41.47876811027527
swcC_w6_s5_h20_archnew_wconly_seed5678,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride5.csv,next_20wk_weight_change,wconly,5678,4,64,2,0.2,0.001,0.001,232,83,0.2939981210019433,0.1225041151046752,0.3590425715251671,6.566067934036255
lkb_w6_s1_h20_archold_wconly_lkb8_seed100,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,wconly,100,8,32,2,0.3,0.001,0.001,1796,101,0.2989814862509484,0.2871903657913208,0.1616752694225121,38.99220371246338
swcB_w6_s1_h12_archold_wconly_seed789,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_12wk_weight_change,wconly,789,4,32,2,0.3,0.001,0.001,3037,114,0.2078967738802286,0.1168160557746887,0.1007912261082515,44.55690884590149
swcA_w5_s1_h20_archnew_supportwc_seed123,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window5_stride1.csv,next_20wk_weight_change,supportwc,123,4,64,2,0.2,0.001,0.001,2332,109,0.3039433556413963,0.2444077730178833,0.1674618251466129,52.55758047103882
stype_w6_s1_h20_archold_swc_only_weight_seed7777,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_weight,7777,4,32,2,0.3,0.001,0.001,2216,108,0.2878182265096665,0.2182087540626525,0.1462404094612293,41.59873938560486
swcA_w8_s1_h20_archold_wconly_seed5678,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window8_stride1.csv,next_20wk_weight_change,wconly,5678,4,32,2,0.3,0.001,0.001,1990,104,0.2853523706506476,0.198164415359497,0.1317981976187478,31.537240505218502
swcB_w6_s1_h4_archnew_wconly_seed123,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_4wk_weight_change,wconly,123,4,64,2,0.2,0.001,0.001,3893,118,0.1574315529880323,0.1545033574104309,0.1370513585374649,89.43670415878296
lkb_w6_s1_h20_archnew_supportwc_lkb2_seed31337,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,supportwc,31337,2,64,2,0.2,0.001,0.001,2435,110,0.3216392109669272,0.2970979452133179,0.0769620404303484,44.49637389183045
swcA_w3_s1_h20_archold_wconly_seed1234,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window3_stride1.csv,next_20wk_weight_change,wconly,1234,4,32,2,0.3,0.001,0.001,2570,110,0.2871367520536788,0.2485545873641967,0.0926737323418424,50.11253929138184
swcC_w6_s5_h20_archnew_wconly_seed5555,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride5.csv,next_20wk_weight_change,wconly,5555,4,64,2,0.2,0.001,0.001,232,83,0.2927493223142416,0.1275790929794311,0.3422809793095543,5.623180627822876
stype_w6_s1_h20_archnew_swc_no_weight_seed2048,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_no_weight,2048,4,64,2,0.2,0.001,0.001,2216,108,0.3844657071103714,0.3124365329742432,0.1557002256882962,48.17740082740784
swcB_w6_s1_h4_archold_supportwc_seed789,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_4wk_weight_change,supportwc,789,4,32,2,0.3,0.001,0.001,3893,118,0.1721308761036519,0.1654824256896972,0.113530494983164,58.354493379592896
lkb_w6_s1_h20_archnew_wconly_lkb12_seed31337,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,wconly,31337,12,64,2,0.2,0.001,0.001,1404,95,0.3176072150679709,0.2494691133499145,0.2614054867977482,26.029791355133057
swcA_w12_s1_h20_archnew_supportwc_seed123,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window12_stride1.csv,next_20wk_weight_change,supportwc,123,4,64,2,0.2,0.001,0.001,1583,93,0.2272452256889362,0.1553623437881469,0.2272725534812856,21.69629907608032
swcA_w3_s1_h20_archold_supportwc_seed8888,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window3_stride1.csv,next_20wk_weight_change,supportwc,8888,4,32,2,0.3,0.001,0.001,2570,110,0.2630879178882112,0.2184158444404602,0.0849156573660989,38.42403221130371
swcB_w6_s1_h12_archold_supportwc_seed400,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_12wk_weight_change,supportwc,400,4,32,2,0.3,0.001,0.001,3037,114,0.2026664931098526,0.1070388674736022,0.1147299870450838,44.42527937889099
swcA_w3_s1_h20_archold_wconly_seed5678,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window3_stride1.csv,next_20wk_weight_change,wconly,5678,4,32,2,0.3,0.001,0.001,2570,110,0.2835281529326546,0.2462297677993774,0.0914196794370374,45.620529890060425
swcB_w6_s1_h12_archold_supportwc_seed300,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_12wk_weight_change,supportwc,300,4,32,2,0.3,0.001,0.001,3037,114,0.1960403455216693,0.1078572154045105,0.103001908751124,41.18254208564758
swcB_w6_s1_h8_archold_wconly_seed200,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_8wk_weight_change,wconly,200,4,32,2,0.3,0.001,0.001,3467,116,0.2138913668480819,0.1545310616493225,0.1633969375441301,50.39047360420227
swcC_w6_s5_h20_archold_supportwc_seed31337,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride5.csv,next_20wk_weight_change,supportwc,31337,4,32,2,0.3,0.001,0.001,232,83,0.3243246959918932,0.1482404708862304,0.3909307603775304,5.087668657302856
swcC_w6_s3_h20_archnew_supportwc_seed3333,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride3.csv,next_20wk_weight_change,supportwc,3333,4,64,2,0.2,0.001,0.001,558,95,0.281710842265829,0.2643928170204163,0.2618671816788963,9.769489288330078
swcA_w2_s1_h20_archold_wconly_seed5678,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window2_stride1.csv,next_20wk_weight_change,wconly,5678,4,32,2,0.3,0.001,0.001,2691,110,0.2448352222899011,0.1866381645202636,0.079807871873353,41.350730657577515
swcB_w6_s1_h12_archold_supportwc_seed789,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_12wk_weight_change,supportwc,789,4,32,2,0.3,0.001,0.001,3037,114,0.1909707890441896,0.1004359245300293,0.1118814799290212,37.470022201538086
swcA_w2_s1_h20_archnew_wconly_seed5555,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window2_stride1.csv,next_20wk_weight_change,wconly,5555,4,64,2,0.2,0.001,0.001,2691,110,0.2638956428652985,0.2026137709617614,0.0784311700720235,53.17716455459595
stype_w6_s1_h20_archold_swc_only_diet_seed1234,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_diet,1234,4,32,2,0.3,0.001,0.001,2216,108,0.3030798737689483,0.2360734224319458,0.1400404486312128,35.00290775299072
lkb_w6_s1_h20_archold_wconly_lkb6_seed1024,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,wconly,1024,6,32,2,0.3,0.001,0.001,2002,104,0.2933124076800234,0.2268208742141723,0.2046934492134146,30.691285610198975
swcC_w6_s3_h20_archnew_wconly_seed1234,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride3.csv,next_20wk_weight_change,wconly,1234,4,64,2,0.2,0.001,0.001,558,95,0.2543534218237433,0.2539644598960876,0.2658903464742612,10.389389514923096
swcC_w6_s2_h20_archnew_supportwc_seed5678,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride2.csv,next_20wk_weight_change,supportwc,5678,4,64,2,0.2,0.001,0.001,970,102,0.3277658341992985,0.2860541820526123,0.1972647706328833,17.068358898162842
swcC_w6_s3_h20_archnew_wconly_seed100,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride3.csv,next_20wk_weight_change,wconly,100,4,64,2,0.2,0.001,0.001,558,95,0.2499347848402334,0.2445900440216064,0.2669600575213202,9.969558477401732
swcB_w6_s1_h26_archold_supportwc_seed500,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_26wk_weight_change,supportwc,500,4,32,2,0.3,0.001,0.001,1616,99,0.3280377156583905,0.2284250378608703,0.2950988830068686,29.755207777023315
swcB_w6_s1_h26_archnew_supportwc_seed9999,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_26wk_weight_change,supportwc,9999,4,64,2,0.2,0.001,0.001,1616,99,0.2631538213447175,0.1739444732666015,0.2369906110449212,20.533950090408325
swcC_w6_s5_h20_archold_supportwc_seed400,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride5.csv,next_20wk_weight_change,supportwc,400,4,32,2,0.3,0.001,0.001,232,83,0.3344449941437609,0.1627239942550659,0.3893395938351546,6.536827325820923
swcC_w6_s3_h20_archold_supportwc_seed200,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride3.csv,next_20wk_weight_change,supportwc,200,4,32,2,0.3,0.001,0.001,558,95,0.2587081479762413,0.2291077494621277,0.2339845984256937,10.67952013015747
lkb_w6_s1_h20_archold_supportwc_lkb2_seed100,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,supportwc,100,2,32,2,0.3,0.001,0.001,2435,110,0.2823878257928279,0.2590828061103821,0.0570969667436333,40.97632145881653
lkb_w6_s1_h20_archold_wconly_lkb2_seed8888,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,wconly,8888,2,32,2,0.3,0.001,0.001,2435,110,0.2662134397223504,0.2467727899551391,0.0700585331371203,51.46808409690857
stype_w6_s1_h20_archold_swc_no_tip_seed31337,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_no_tip,31337,4,32,2,0.3,0.001,0.001,2216,108,0.3438851103056204,0.2644892811775207,0.2199709402743091,53.57974624633789
swcA_w5_s1_h20_archold_wconly_seed300,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window5_stride1.csv,next_20wk_weight_change,wconly,300,4,32,2,0.3,0.001,0.001,2332,109,0.2545713732800434,0.1959492444992065,0.1136506121461003,33.88514542579651
swcA_w12_s1_h20_archold_wconly_seed200,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window12_stride1.csv,next_20wk_weight_change,wconly,200,4,32,2,0.3,0.001,0.001,1583,93,0.2839963653815061,0.2242438077926635,0.2050758675544589,27.288541316986084
stype_w6_s1_h20_archold_swc_no_weight_seed5678,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_no_weight,5678,4,32,2,0.3,0.001,0.001,2216,108,0.3574981004567025,0.2993004322052002,0.1229006122342093,44.21428298950195
swcA_w3_s1_h20_archold_wconly_seed2048,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window3_stride1.csv,next_20wk_weight_change,wconly,2048,4,32,2,0.3,0.001,0.001,2570,110,0.2906671815097921,0.2514918208122253,0.0947942976824834,55.816625118255615
lkb_w6_s1_h20_archnew_supportwc_lkb6_seed456,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,supportwc,456,6,64,2,0.2,0.001,0.001,2002,104,0.300197252819859,0.2513120651245117,0.1548972935189066,36.96157550811768
swcB_w6_s1_h4_archnew_supportwc_seed400,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_4wk_weight_change,supportwc,400,4,64,2,0.2,0.001,0.001,3893,118,0.1688731522913412,0.1647381067276001,0.1288316038441475,58.68083071708679
swcB_w6_s1_h4_archold_wconly_seed789,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_4wk_weight_change,wconly,789,4,32,2,0.3,0.001,0.001,3893,118,0.1646548719535395,0.1617485404014587,0.1169614655676438,79.4520697593689
swcB_w6_s1_h8_archold_wconly_seed3333,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_8wk_weight_change,wconly,3333,4,32,2,0.3,0.001,0.001,3467,116,0.2072793797180898,0.1512011408805847,0.141569300636198,47.796244859695435
swcA_w3_s1_h20_archnew_supportwc_seed42,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window3_stride1.csv,next_20wk_weight_change,supportwc,42,4,64,2,0.2,0.001,0.001,2570,110,0.2682186703646192,0.2255637884140014,0.0966607433301789,35.66628575325012
lkb_w6_s1_h20_archold_wconly_lkb12_seed42,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,wconly,42,12,32,2,0.3,0.001,0.001,1404,95,0.3089988141793428,0.2385727643966674,0.2543741844934074,31.17230796813965
swcA_w2_s1_h20_archold_supportwc_seed7777,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window2_stride1.csv,next_20wk_weight_change,supportwc,7777,4,32,2,0.3,0.001,0.001,2691,110,0.2038364232130091,0.1636017441749572,0.0926209116345739,38.109339237213135
swcC_w6_s2_h20_archnew_supportwc_seed9999,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride2.csv,next_20wk_weight_change,supportwc,9999,4,64,2,0.2,0.001,0.001,970,102,0.3295238991690307,0.2744001388549805,0.2077241738925046,18.58659410476685
stype_w6_s1_h20_archnew_swc_only_tip_seed1024,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_tip,1024,4,64,2,0.2,0.001,0.001,2216,108,0.2998654217406897,0.2174572944641113,0.1744940428334649,35.04062104225159
stype_w6_s1_h20_archold_swc_no_weight_seed100,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_no_weight,100,4,32,2,0.3,0.001,0.001,2216,108,0.337313413897544,0.2756829380989075,0.1319246230467325,58.386054039001465
swcC_w6_s5_h20_archold_supportwc_seed1024,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride5.csv,next_20wk_weight_change,supportwc,1024,4,32,2,0.3,0.001,0.001,232,83,0.3379498362573522,0.1668877720832824,0.372138668204712,7.472259044647217
lkb_w6_s1_h20_archold_supportwc_lkb6_seed7777,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,supportwc,7777,6,32,2,0.3,0.001,0.001,2002,104,0.295870284579283,0.2717064261436462,0.1012428080065871,36.326136350631714
stype_w6_s1_h20_archnew_swc_no_activity_seed8888,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_no_activity,8888,4,64,2,0.2,0.001,0.001,2216,108,0.3151398444688538,0.2551143050193786,0.1399427457347017,41.2260525226593
stype_w6_s1_h20_archold_swc_only_tip_seed1234,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_tip,1234,4,32,2,0.3,0.001,0.001,2216,108,0.2786110609196047,0.2004670977592468,0.1610473780467544,29.255993127822876
swcA_w8_s1_h20_archnew_supportwc_seed1024,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window8_stride1.csv,next_20wk_weight_change,supportwc,1024,4,64,2,0.2,0.001,0.001,1990,104,0.2855502380051969,0.2060357451438904,0.1201109984501227,38.59419059753418
stype_w6_s1_h20_archnew_swc_no_diet_seed123,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_no_diet,123,4,64,2,0.2,0.001,0.001,2216,108,0.3419094351296661,0.2568779945373535,0.2155065859424343,38.33858942985535
swcA_w2_s1_h20_archnew_supportwc_seed400,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window2_stride1.csv,next_20wk_weight_change,supportwc,400,4,64,2,0.2,0.001,0.001,2691,110,0.2340864708199946,0.1844968557357788,0.0877755407393185,40.076221227645874
swcB_w6_s1_h12_archold_supportwc_seed69,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_12wk_weight_change,supportwc,69,4,32,2,0.3,0.001,0.001,3037,114,0.2020267170463504,0.1102624297142028,0.1061739269083871,35.801785469055176
stype_w6_s1_h20_archold_swc_no_activity_seed2048,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_no_activity,2048,4,32,2,0.3,0.001,0.001,2216,108,0.2857506855934976,0.2291842818260193,0.1449678421601997,44.645796060562134
swcC_w6_s2_h20_archnew_supportwc_seed31337,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride2.csv,next_20wk_weight_change,supportwc,31337,4,64,2,0.2,0.001,0.001,970,102,0.309484402865383,0.2532614946365356,0.2146778215130319,15.95437240600586
stype_w6_s1_h20_archold_swc_only_activity_seed400,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,400,4,32,2,0.3,0.001,0.001,2216,108,0.3547764632556429,0.2805090188980103,0.209940676106347,39.98208689689636
stype_w6_s1_h20_archold_swc_only_tip_seed500,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_tip,500,4,32,2,0.3,0.001,0.001,2216,108,0.2686405201987025,0.1933052539825439,0.1501815317720118,30.310299396514893
lkb_w6_s1_h20_archold_wconly_lkb2_seed123,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,wconly,123,2,32,2,0.3,0.001,0.001,2435,110,0.2659120033541929,0.2449787974357605,0.0708532151646963,46.94990944862366
lkb_w6_s1_h20_archnew_supportwc_lkb12_seed69,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,supportwc,69,12,64,2,0.2,0.001,0.001,1404,95,0.2683356287903605,0.1877766966819763,0.1544760851906302,23.61281943321228
stype_w6_s1_h20_archold_swc_only_activity_seed3333,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_activity,3333,4,32,2,0.3,0.001,0.001,2216,108,0.3451557995895502,0.271736717224121,0.2066988152940515,37.90131592750549
swcB_w6_s1_h26_archnew_supportwc_seed100,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_26wk_weight_change,supportwc,100,4,64,2,0.2,0.001,0.001,1616,99,0.2704531297677071,0.1835500240325927,0.2279511927930294,20.99734783172607
lkb_w6_s1_h20_archnew_supportwc_lkb12_seed7777,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,supportwc,7777,12,64,2,0.2,0.001,0.001,1404,95,0.2859687129112009,0.2130134224891662,0.1274540271233653,21.129542350769043
stype_w6_s1_h20_archold_swc_only_tip_seed2048,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_tip,2048,4,32,2,0.3,0.001,0.001,2216,108,0.2850008797093686,0.2052425265312195,0.1680586841583212,34.82296943664551
swcC_w6_s5_h20_archnew_supportwc_seed123,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride5.csv,next_20wk_weight_change,supportwc,123,4,64,2,0.2,0.001,0.001,232,83,0.3529270873006491,0.1729526996612548,0.4289839796227628,5.420374393463135
swcB_w6_s1_h12_archnew_wconly_seed3333,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_12wk_weight_change,wconly,3333,4,64,2,0.2,0.001,0.001,3037,114,0.2199585037013059,0.1257853388786315,0.10750025011029,39.34681224822998
lkb_w6_s1_h20_archnew_wconly_lkb12_seed2048,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,wconly,2048,12,64,2,0.2,0.001,0.001,1404,95,0.3061325729815518,0.2386711597442627,0.2466973574942597,24.972803354263306
lkb_w6_s1_h20_archold_supportwc_lkb2_seed300,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,supportwc,300,2,32,2,0.3,0.001,0.001,2435,110,0.2965683358624688,0.2713192939758301,0.0799498244290672,39.5709924697876
swcA_w5_s1_h20_archold_wconly_seed3333,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window5_stride1.csv,next_20wk_weight_change,wconly,3333,4,32,2,0.3,0.001,0.001,2332,109,0.258515883173586,0.1934419393539428,0.1276453281485912,36.72854495048523
swcA_w12_s1_h20_archnew_wconly_seed3333,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window12_stride1.csv,next_20wk_weight_change,wconly,3333,4,64,2,0.2,0.001,0.001,1583,93,0.290639548827983,0.229107642173767,0.2099845184986659,32.93631720542908
swcA_w5_s1_h20_archnew_supportwc_seed789,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window5_stride1.csv,next_20wk_weight_change,supportwc,789,4,64,2,0.2,0.001,0.001,2332,109,0.3027855136920789,0.2414583802223205,0.1556296589604308,56.08926606178284
lkb_w6_s1_h20_archnew_wconly_lkb8_seed1024,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,wconly,1024,8,64,2,0.2,0.001,0.001,1796,101,0.3066464530973809,0.2958903074264526,0.1622750938247444,36.188661098480225
lkb_w6_s1_h20_archold_wconly_lkb6_seed5555,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,wconly,5555,6,32,2,0.3,0.001,0.001,2002,104,0.279791993284962,0.209199059009552,0.2087875803572512,27.48748898506165
stype_w6_s1_h20_archold_swc_only_weight_seed300,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,swc_only_weight,300,4,32,2,0.3,0.001,0.001,2216,108,0.2837111219316178,0.2166060209274292,0.1431844405498542,41.93585705757141
swcA_w2_s1_h20_archnew_supportwc_seed1234,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window2_stride1.csv,next_20wk_weight_change,supportwc,1234,4,64,2,0.2,0.001,0.001,2691,110,0.2424653994509973,0.1957615137100219,0.0681693955274231,43.58477759361267
lkb_w6_s1_h20_archnew_supportwc_lkb12_seed1234,/home/chris/Documents/mlife/data/cleaned/weight_windows_future_targets_all_weeks.csv,next_20wk_weight_change,supportwc,1234,12,64,2,0.2,0.001,0.001,1404,95,0.2427003414867596,0.1796964406967163,0.1488777720420881,28.361547470092773
swcA_w12_s1_h20_archold_wconly_seed100,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window12_stride1.csv,next_20wk_weight_change,wconly,100,4,32,2,0.3,0.001,0.001,1583,93,0.2911525913988625,0.232404351234436,0.2017913642936359,29.540862560272217
swcC_w6_s3_h20_archold_supportwc_seed7777,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window6_stride3.csv,next_20wk_weight_change,supportwc,7777,4,32,2,0.3,0.001,0.001,558,95,0.2623429408529404,0.2361508011817932,0.2544768418541964,9.771178007125854
swcA_w3_s1_h20_archold_supportwc_seed31337,/home/chris/Documents/mlife/data/cleaned/sweeps/sweep_window3_stride1.csv,next_20wk_weight_change,supportwc,31337,4,32,2,0.3,0.001,0.001,2570,110,0.2572173941008798,0.2088411808013916,0.0930854391082698,45.7669894695282
